is_manipulated,manipulation_angle,online_feedback,endpoint_feedback,was_restarted,is_judged,label,too_slow,manipulation_type,rt,target_angle,reach_angle,diff_angle,target_dist,trial,id,exp_version,judgement_rt,judgement_decision_time,judgement_loc,judgement_width,judgement_score
1,-30,1,1,0,1,PERTURBATION,0,ROTATION,0.459645987,180,-143.8944202,36.10557981,70,249,msl000437,v2,0.273775578,1.985715628,-65.97844849,14.30130539,10393
1,-30,1,1,0,1,PERTURBATION,0,ROTATION,0.443279982,0,33.18597372,33.18597372,70,250,msl000437,v2,0.079636335,1.83966732,108.18298,15.30220337,10478
1,-30,1,1,0,1,PERTURBATION,0,ROTATION,0.426001072,45,58.64908233,13.64908233,70,251,msl000437,v2,0.089784384,2.097658396,156.3524902,13.96767273,10478
1,-30,1,1,0,1,PERTURBATION,0,ROTATION,0.465433121,-45,-12.51759231,32.48240769,70,252,msl000437,v2,0.072058201,2.143973112,70.02244949,1,10478
1,-30,1,1,0,1,PERTURBATION,0,ROTATION,0.398495913,-135,-121.5229341,13.47706591,70,253,msl000437,v2,0.128800869,2.40879178,-22.98024445,2.957794952,10478
1,-30,1,1,0,1,PERTURBATION,0,ROTATION,0.413990974,90,127.4190162,37.41901616,70,254,msl000437,v2,0.125941277,1.757968426,-163.6519997,35.65379562,10543
1,-30,1,1,0,1,PERTURBATION,0,ROTATION,0.373428822,135,161.4174529,26.41745295,70,255,msl000437,v2,0.003441095,1.443410158,-118.818816,23.97665253,10620
1,-30,1,1,0,1,PERTURBATION,0,ROTATION,0.422780037,-90,-64.3442048,25.6557952,70,256,msl000437,v2,0.415149927,2.407097816,17.51571465,9.964080811,10711
1,-30,1,1,0,1,PERTURBATION,0,ROTATION,0.43258214,90,131.2383252,41.23832518,70,257,msl000437,v2,0.038815975,1.862777948,-165.4869793,18.97216263,10793
1,-30,1,1,0,1,PERTURBATION,0,ROTATION,0.474436045,-45,-23.16419135,21.83580865,70,258,msl000437,v2,0.167029142,2.238956928,62.68253098,3.958692932,10793
1,-30,1,1,0,1,PERTURBATION,0,ROTATION,0.450428963,45,70.33897723,25.33897723,70,259,msl000437,v2,0.005057573,1.820953608,160.1892658,9.964080811,10884
1,-30,1,1,0,1,PERTURBATION,0,ROTATION,0.41052103,-135,-106.858363,28.14163697,70,260,msl000437,v2,0.166368723,2.198322773,-18.97665253,3.291427612,10884
1,-30,1,1,0,1,PERTURBATION,0,ROTATION,0.421373129,0,32.42514694,32.42514694,70,261,msl000437,v2,0.226724386,2.330668449,111.5193066,6.627754211,10978
1,-30,1,1,0,1,PERTURBATION,0,ROTATION,0.493148088,-90,-54.06422358,35.93577642,70,262,msl000437,v2,0.091083527,2.179115534,21.68612289,1,10978
1,-30,1,1,0,1,PERTURBATION,0,ROTATION,0.509711027,180,-148.2879535,31.71204653,70,263,msl000437,v2,0.135540724,2.22353363,-63.64301987,2.957794952,10978
1,-30,1,1,0,1,PERTURBATION,0,ROTATION,0.521596909,135,167.9495774,32.94957739,70,264,msl000437,v2,0.277066708,2.213084698,-113.6475098,7.962284851,11071
1,-30,1,1,0,1,PERTURBATION,0,ROTATION,0.439747095,-45,-12.65120021,32.34879979,70,265,msl000437,v2,0.403856277,2.403855324,68.02065353,1.289631653,11071
1,-30,1,1,0,1,PERTURBATION,0,ROTATION,0.440412998,180,-143.0553925,36.94460752,70,266,msl000437,v2,0.013163567,1.94912672,-65.14436684,6.627754211,11071
1,-30,1,1,0,1,PERTURBATION,0,ROTATION,0.498367071,90,129.2164207,39.21642073,70,267,msl000437,v2,0.110068321,1.606053352,-160.6493057,32.65110168,11139
1,-30,1,1,0,1,PERTURBATION,0,ROTATION,0.439100981,135,164.2190142,29.21901416,70,268,msl000437,v2,0.483642578,2.067684412,-118.9856323,19.30579529,11220
1,-30,1,1,0,1,PERTURBATION,0,ROTATION,0.427901983,-135,-116.4063069,18.59369309,70,269,msl000437,v2,0.076098442,2.036063433,-23.64750977,10.29771347,11220
1,-30,1,1,0,1,PERTURBATION,0,ROTATION,0.425383806,-90,-46.26750653,43.73249347,70,270,msl000437,v2,0.11015749,2.126126528,25.52289848,1.289631653,11220
1,-30,1,1,0,1,PERTURBATION,0,ROTATION,0.521990061,45,72.04895288,27.04895288,70,271,msl000437,v2,0.391009092,2.622993946,157.5202045,11.29861145,11309
1,-30,1,1,0,1,PERTURBATION,0,ROTATION,0.427673101,0,42.79063226,42.79063226,70,272,msl000437,v2,0.11192441,1.887915373,116.0233475,14.96857071,11395
1,-30,1,1,0,1,PERTURBATION,0,ROTATION,0.413284063,180,-149.1499784,30.85002159,70,273,msl000437,v2,0.043331385,2.003319502,-69.31477509,12.29950943,11395
1,-30,1,1,0,1,PERTURBATION,0,ROTATION,0.46401906,135,172.1598207,37.15982073,70,274,msl000437,v2,0.158853769,2.318766832,-113.1470608,11.29861145,11484
1,-30,1,1,0,1,PERTURBATION,0,ROTATION,0.387119055,-90,-53.02921611,36.97078389,70,275,msl000437,v2,0.069839954,1.997751951,25.18926582,4.625958252,11580
1,-30,1,1,0,1,PERTURBATION,0,ROTATION,0.45528698,90,145.6014883,55.60148831,70,276,msl000437,v2,0.177275896,2.105213881,-155.8116322,11.63224411,11580
1,-30,1,1,0,1,PERTURBATION,0,ROTATION,0.464619875,0,43.6171312,43.6171312,70,277,msl000437,v2,0.207477093,1.975452185,115.3560822,13.96767273,11667
1,-30,1,1,0,1,PERTURBATION,0,ROTATION,0.440907955,-45,-36.46385359,8.536146406,70,278,msl000437,v2,0.065910339,2.105804205,68.02065353,3.958692932,11667
1,-30,1,1,0,1,PERTURBATION,0,ROTATION,0.328469038,-135,-129.1584868,5.841513214,70,279,msl000437,v2,0.182806015,2.206840992,-22.1461628,27.64661179,11740
1,-30,1,1,0,1,PERTURBATION,0,ROTATION,0.263274908,45,65.97628368,20.97628368,70,280,msl000437,v2,0.072248459,2.200217485,152.182082,33.318367,11807
1,-30,1,1,0,1,PERTURBATION,0,ROTATION,0.523730993,90,114.6429134,24.64291341,70,281,msl000437,v2,0.078460932,1.606562853,-166.8215099,31.31657104,11876
1,-30,1,1,0,1,PERTURBATION,0,ROTATION,0.482548952,135,155.7441991,20.74419906,70,282,msl000437,v2,0.1144979,1.714438915,-111.9793465,19.63942795,11957
1,-30,1,1,0,1,PERTURBATION,0,ROTATION,0.522974968,180,-144.3295462,35.67045383,70,283,msl000437,v2,0.131084681,1.939054489,-61.80804024,15.96946869,11957
1,-30,1,1,0,1,PERTURBATION,0,ROTATION,0.44234395,-45,-15.7998523,29.2001477,70,284,msl000437,v2,0.242783546,2.282702446,64.01706161,14.96857071,12043
1,-30,1,1,0,1,PERTURBATION,0,ROTATION,0.451860189,45,68.79062725,23.79062725,70,285,msl000437,v2,0.023235321,1.847242355,159.8556332,18.30489731,12125
1,-30,1,1,0,1,PERTURBATION,0,ROTATION,0.425158024,-90,-59.86898549,30.13101451,70,286,msl000437,v2,0.103713989,1.823632002,23.52110252,16.30310135,12209
1,-30,1,1,0,1,PERTURBATION,0,ROTATION,0.37002182,-135,-112.3173455,22.68265454,70,287,msl000437,v2,0.245073795,2.05298686,-23.98114243,13.63404007,12296
1,-30,1,1,0,1,PERTURBATION,0,ROTATION,0.457028151,0,42.65838282,42.65838282,70,288,msl000437,v2,0.170014143,2.425981998,118.8592251,11.63224411,12296
1,-30,1,1,0,1,PERTURBATION,0,ROTATION,0.515228987,180,-138.9949558,41.00504424,70,289,msl000437,v2,0.085847855,2.485842943,-66.47889748,10.96497879,12296
1,-30,1,1,0,1,PERTURBATION,0,ROTATION,0.487169027,0,14.36830427,14.36830427,70,290,msl000437,v2,0.368121862,2.224118948,115.6897148,17.30399933,12296
1,-30,1,1,0,1,PERTURBATION,0,ROTATION,0.460331917,135,166.1855204,31.18552042,70,291,msl000437,v2,0.252650976,2.212654114,-112.4797955,18.97216263,12378
1,-30,1,1,0,1,PERTURBATION,0,ROTATION,0.569586992,90,132.4146555,42.41465551,70,292,msl000437,v2,0.10886097,1.548825979,-157.1461628,25.97844849,12453
1,-30,1,1,0,1,PERTURBATION,0,ROTATION,0.456879139,-135,-94.69544763,40.30455237,70,293,msl000437,v2,0.021593332,2.317616463,-19.14346886,13.63404007,12453
1,-30,1,1,0,1,PERTURBATION,0,ROTATION,0.511445045,-45,-17.23023813,27.76976187,70,294,msl000437,v2,0.088403702,2.54445672,70.85653114,5.960488892,12548
1,-30,1,1,0,1,PERTURBATION,0,ROTATION,0.453474045,45,67.33097954,22.33097954,70,295,msl000437,v2,0.116920948,1.940892935,157.0197556,16.30310135,12632
1,-30,1,1,0,1,PERTURBATION,0,ROTATION,0.485278845,-90,-64.62889962,25.37110038,70,296,msl000437,v2,0.135157347,2.247119188,20.51840858,1.623264313,12632
1,-30,1,1,0,1,PERTURBATION,0,ROTATION,0.399264812,90,124.5161262,34.51612619,70,297,msl000437,v2,0.10976243,1.405747652,-163.818816,34.65289764,12698
1,-30,1,1,0,1,PERTURBATION,0,ROTATION,0.407845974,-45,-13.55378336,31.44621664,70,298,msl000437,v2,0.462711096,2.566651106,65.68522491,8.963182831,12790
1,-30,1,1,0,1,PERTURBATION,0,ROTATION,0.391031027,0,41.64958961,41.64958961,70,299,msl000437,v2,0.140547276,1.876506329,119.0260414,25.64481583,12865
1,-30,1,1,0,1,PERTURBATION,0,ROTATION,0.449641943,-135,-115.2290393,19.77096069,70,300,msl000437,v2,0.092094421,1.892060518,-18.14257088,13.30040741,12952
1,-30,1,1,0,1,PERTURBATION,0,ROTATION,0.459617138,-90,-55.61529193,34.38470807,70,301,msl000437,v2,0.154159069,2.314257145,28.69240875,1,12952
1,-30,1,1,0,1,PERTURBATION,0,ROTATION,0.461270094,135,167.3998965,32.39989651,70,302,msl000437,v2,0.265698433,1.945684433,-107.4753056,22.30848923,13030
1,-30,1,1,0,1,PERTURBATION,0,ROTATION,0.469137907,45,82.36662102,37.36662102,70,303,msl000437,v2,0.068406343,1.796385288,163.0251434,17.97126465,13113
1,-30,1,1,0,1,PERTURBATION,0,ROTATION,0.528980017,180,-149.6378175,30.3621825,70,304,msl000437,v2,0.142507315,1.846434355,-63.47620354,15.30220337,13113
1,-30,1,1,0,1,PERTURBATION,0,ROTATION,0.416487932,90,118.4567383,28.45673826,70,305,msl000437,v2,0.180073023,1.700062037,-167.6555916,27.98024445,13186
1,-30,1,1,0,1,PERTURBATION,0,ROTATION,0.415654898,-135,-112.8454499,22.15455007,70,306,msl000437,v2,0.089350224,1.849327087,-20.31118317,14.30130539,13272
1,-30,1,1,0,1,PERTURBATION,0,ROTATION,0.536137104,135,170.5141335,35.51413353,70,307,msl000437,v2,0.02311182,1.783184767,-107.8089382,15.96946869,13357
1,-30,1,1,0,1,PERTURBATION,0,ROTATION,0.442510128,45,70.09612223,25.09612223,70,308,msl000437,v2,0.385751486,2.137722492,160.5228985,16.30310135,13441
1,-30,1,1,0,1,PERTURBATION,0,ROTATION,0.443758011,180,-136.8436083,43.15639173,70,309,msl000437,v2,0.230459213,2.318457127,-59.13897896,7.295019531,13441
1,-30,1,1,0,1,PERTURBATION,0,ROTATION,0.336751938,-45,-15.21677132,29.78322868,70,310,msl000437,v2,0.187894344,1.643906355,69.68881683,23.97665253,13518
1,-30,1,1,0,1,PERTURBATION,0,ROTATION,0.458540916,-90,-54.71185868,35.28814132,70,311,msl000437,v2,0.128147602,1.728106737,22.01975555,14.96857071,13604
1,-30,1,1,0,1,PERTURBATION,0,ROTATION,0.448399067,0,30.58873009,30.58873009,70,312,msl000437,v2,0.222034454,1.893990278,116.5237965,19.30579529,13685
0,0,0,0,0,0,WASHOUT,0,NONE,0.762769938,45,55.30572826,10.30572826,70,313,msl000437,v2,0,0,0,0,13685
0,0,0,0,0,0,WASHOUT,0,NONE,1.012968063,-135,-127.268884,7.731115994,70,314,msl000437,v2,0,0,0,0,13685
0,0,0,0,0,0,WASHOUT,0,NONE,0.576662064,135,149.260977,14.26097697,70,315,msl000437,v2,0,0,0,0,13685
0,0,0,0,0,0,WASHOUT,0,NONE,0.648009062,-45,-46.62763906,-1.627639065,70,316,msl000437,v2,0,0,0,0,13685
0,0,0,0,0,0,WASHOUT,0,NONE,0.285686016,-90,-82.7293148,7.270685197,70,317,msl000437,v2,0,0,0,0,13685
0,0,0,0,0,0,WASHOUT,0,NONE,0.393182039,0,0.089819797,0.089819797,70,318,msl000437,v2,0,0,0,0,13685
0,0,0,0,0,0,WASHOUT,0,NONE,0.70560503,90,96.84341877,6.843418772,70,319,msl000437,v2,0,0,0,0,13685
0,0,0,0,0,0,WASHOUT,0,NONE,0.532898903,180,-172.3490365,7.650963501,70,320,msl000437,v2,0,0,0,0,13685
0,0,0,0,0,0,WASHOUT,0,NONE,0.558908939,-135,-136.0116701,-1.011670061,70,321,msl000437,v2,0,0,0,0,13685
0,0,0,0,0,0,WASHOUT,0,NONE,0.567965031,0,5.141883314,5.141883314,70,322,msl000437,v2,0,0,0,0,13685
0,0,0,0,0,0,WASHOUT,0,NONE,0.571683884,45,45.57809969,0.578099693,70,323,msl000437,v2,0,0,0,0,13685
0,0,0,0,0,0,WASHOUT,0,NONE,0.561092854,90,89.49675004,-0.503249963,70,324,msl000437,v2,0,0,0,0,13685
0,0,0,0,0,0,WASHOUT,0,NONE,0.566940069,-90,-92.40634888,-2.406348882,70,325,msl000437,v2,0,0,0,0,13685
0,0,0,0,0,0,WASHOUT,0,NONE,0.653395891,180,-177.3002471,2.699752948,70,326,msl000437,v2,0,0,0,0,13685
0,0,0,0,0,0,WASHOUT,0,NONE,0.590563059,-45,-37.17300343,7.826996574,70,327,msl000437,v2,0,0,0,0,13685
0,0,0,0,0,0,WASHOUT,0,NONE,0.486670971,135,152.1035983,17.10359827,70,328,msl000437,v2,0,0,0,0,13685
0,0,0,0,0,0,WASHOUT,0,NONE,0.478008032,180,-167.780174,12.21982601,70,329,msl000437,v2,0,0,0,0,13685
0,0,0,0,0,0,WASHOUT,0,NONE,0.452051163,45,36.50079364,-8.499206358,70,330,msl000437,v2,0,0,0,0,13685
0,0,0,0,0,0,WASHOUT,0,NONE,0.465993166,90,89.72098012,-0.279019875,70,331,msl000437,v2,0,0,0,0,13685
0,0,0,0,0,0,WASHOUT,0,NONE,0.475488901,-135,-139.1051737,-4.105173724,70,332,msl000437,v2,0,0,0,0,13685
0,0,0,0,0,0,WASHOUT,0,NONE,0.414134979,0,7.850473378,7.850473378,70,333,msl000437,v2,0,0,0,0,13685
0,0,0,0,0,0,WASHOUT,0,NONE,0.420432806,135,151.0067502,16.00675021,70,334,msl000437,v2,0,0,0,0,13685
0,0,0,0,0,0,WASHOUT,0,NONE,0.365383863,-90,-86.59054882,3.409451181,70,335,msl000437,v2,0,0,0,0,13685
0,0,0,0,0,0,WASHOUT,0,NONE,0.500773907,-45,-44.8364257,0.163574298,70,336,msl000437,v2,0,0,0,0,13685
0,0,0,0,0,0,WASHOUT,0,NONE,0.432012081,45,47.24508655,2.245086551,70,337,msl000437,v2,0,0,0,0,13685
0,0,0,0,0,0,WASHOUT,0,NONE,0.344787836,0,-2.488410948,-2.488410948,70,338,msl000437,v2,0,0,0,0,13685
0,0,0,0,0,0,WASHOUT,0,NONE,0.380283117,135,148.1900974,13.1900974,70,339,msl000437,v2,0,0,0,0,13685
0,0,0,0,0,0,WASHOUT,0,NONE,0.63233304,-90,-91.782221,-1.782221,70,340,msl000437,v2,0,0,0,0,13685
0,0,0,0,0,0,WASHOUT,0,NONE,0.607441902,90,99.86024453,9.860244531,70,341,msl000437,v2,0,0,0,0,13685
0,0,0,0,0,0,WASHOUT,0,NONE,0.87346983,-135,-140.1811804,-5.181180426,70,342,msl000437,v2,0,0,0,0,13685
0,0,0,0,0,0,WASHOUT,0,NONE,0.574558973,-45,-38.68335755,6.316642447,70,343,msl000437,v2,0,0,0,0,13685
0,0,0,0,0,0,WASHOUT,0,NONE,0.520207167,180,177.8854122,-2.11458782,70,344,msl000437,v2,0,0,0,0,13685
0,0,0,0,0,0,WASHOUT,0,NONE,0.569508076,135,157.3741141,22.3741141,70,345,msl000437,v2,0,0,0,0,13685
0,0,0,0,0,0,WASHOUT,0,NONE,0.464019775,180,-174.3300238,5.669976215,70,346,msl000437,v2,0,0,0,0,13685
0,0,0,0,0,0,WASHOUT,0,NONE,0.568322182,-45,-36.8073772,8.192622804,70,347,msl000437,v2,0,0,0,0,13685
0,0,0,0,0,0,WASHOUT,0,NONE,0.393429995,0,11.09310095,11.09310095,70,348,msl000437,v2,0,0,0,0,13685
0,0,0,0,0,0,WASHOUT,0,NONE,0.663712978,-90,-92.34805553,-2.348055525,70,349,msl000437,v2,0,0,0,0,13685
0,0,0,0,0,0,WASHOUT,0,NONE,0.488419056,45,55.99669016,10.99669016,70,350,msl000437,v2,0,0,0,0,13685
0,0,0,0,0,0,WASHOUT,0,NONE,0.549123049,90,87.42271326,-2.57728674,70,351,msl000437,v2,0,0,0,0,13685
0,0,0,0,0,0,WASHOUT,0,NONE,0.483703852,-135,-131.943368,3.05663199,70,352,msl000437,v2,0,0,0,0,13685
0,0,0,0,0,0,WASHOUT,0,NONE,0.539603949,45,52.21633854,7.216338539,70,353,msl000437,v2,0,0,0,0,13685
0,0,0,0,0,0,WASHOUT,0,NONE,0.562621832,-45,-35.79299177,9.20700823,70,354,msl000437,v2,0,0,0,0,13685
0,0,0,0,0,0,WASHOUT,0,NONE,0.410145044,135,155.4092065,20.40920652,70,355,msl000437,v2,0,0,0,0,13685
0,0,0,0,0,0,WASHOUT,0,NONE,0.680561066,90,88.31567926,-1.68432074,70,356,msl000437,v2,0,0,0,0,13685
0,0,0,0,0,0,WASHOUT,0,NONE,0.949434996,0,1.091519157,1.091519157,70,357,msl000437,v2,0,0,0,0,13685
0,0,0,0,0,0,WASHOUT,0,NONE,0.59838891,180,177.4463482,-2.553651829,70,358,msl000437,v2,0,0,0,0,13685
0,0,0,0,0,0,WASHOUT,0,NONE,1.184397221,-135,-138.3043532,-3.304353176,70,359,msl000437,v2,0,0,0,0,13685
0,0,0,0,0,0,WASHOUT,0,NONE,0.513258934,-90,-93.99672781,-3.996727812,70,360,msl000437,v2,0,0,0,0,13685
0,0,1,1,0,0,BASELINE,0,NONE,0.64853096,0,-3.140036305,-3.140036305,70,1,msl000446,v2,0,0,0,0,0
0,0,1,1,0,0,BASELINE,0,NONE,0.621004105,-135,-134.1387019,0.86129808,70,2,msl000446,v2,0,0,0,0,0
0,0,1,1,0,0,BASELINE,0,NONE,0.396162033,180,-170.9889164,9.01108363,70,3,msl000446,v2,0,0,0,0,0
0,0,1,1,0,0,BASELINE,0,NONE,0.465590954,90,99.33195511,9.33195511,70,4,msl000446,v2,0,0,0,0,0
0,0,1,1,0,0,BASELINE,0,NONE,0.492317915,45,39.99713518,-5.002864819,70,5,msl000446,v2,0,0,0,0,0
0,0,1,1,0,0,BASELINE,0,NONE,0.942625999,-45,-41.7871329,3.212867101,70,6,msl000446,v2,0,0,0,0,0
0,0,1,1,0,0,BASELINE,0,NONE,0.594684124,135,135.8169861,0.816986074,70,7,msl000446,v2,0,0,0,0,0
0,0,1,1,0,0,BASELINE,0,NONE,0.532114029,-90,-93.16319235,-3.163192346,70,8,msl000446,v2,0,0,0,0,0
0,0,1,1,0,0,BASELINE,0,NONE,0.434561968,-90,-92.94100499,-2.94100499,70,9,msl000446,v2,0,0,0,0,0
0,0,1,1,0,0,BASELINE,0,NONE,0.469051123,90,93.43348211,3.433482111,70,10,msl000446,v2,0,0,0,0,0
0,0,1,1,0,0,BASELINE,0,NONE,0.477544785,-135,-131.5849117,3.415088329,70,11,msl000446,v2,0,0,0,0,0
0,0,1,1,0,0,BASELINE,0,NONE,0.481868029,180,-175.0147779,4.985222074,70,12,msl000446,v2,0,0,0,0,0
0,0,1,1,0,0,BASELINE,0,NONE,0.497087002,135,141.1403984,6.140398354,70,13,msl000446,v2,0,0,0,0,0
0,0,1,1,0,0,BASELINE,0,NONE,0.573608875,45,35.32163664,-9.678363365,70,14,msl000446,v2,0,0,0,0,0
0,0,1,1,0,0,BASELINE,0,NONE,0.453463793,-45,-58.30743069,-13.30743069,70,15,msl000446,v2,0,0,0,0,0
0,0,1,1,0,0,BASELINE,0,NONE,0.519144058,0,-14.19881562,-14.19881562,70,16,msl000446,v2,0,0,0,0,0
0,0,1,1,0,0,BASELINE,0,NONE,0.681483984,-90,-88.14939818,1.850601823,70,17,msl000446,v2,0,0,0,0,0
0,0,1,1,0,0,BASELINE,0,NONE,0.383046865,135,131.9622247,-3.037775264,70,18,msl000446,v2,0,0,0,0,0
0,0,1,1,0,0,BASELINE,0,NONE,0.372370958,-135,-145.8175432,-10.81754317,70,19,msl000446,v2,0,0,0,0,0
0,0,1,1,0,0,BASELINE,0,NONE,0.408535004,180,177.2741583,-2.725841713,70,20,msl000446,v2,0,0,0,0,0
0,0,1,1,0,0,BASELINE,0,NONE,0.414602041,45,38.90946601,-6.090533989,70,21,msl000446,v2,0,0,0,0,0
0,0,1,1,0,0,BASELINE,0,NONE,0.440845013,90,91.10687297,1.106872972,70,22,msl000446,v2,0,0,0,0,0
0,0,1,1,0,0,BASELINE,0,NONE,0.419936895,-45,-51.00138476,-6.001384764,70,23,msl000446,v2,0,0,0,0,0
0,0,1,1,0,0,BASELINE,0,NONE,0.759860992,0,-4.007900398,-4.007900398,70,24,msl000446,v2,0,0,0,0,0
0,0,1,1,0,1,BASELINE_AIM,0,NONE,0.412476778,45,47.23644679,2.236446788,70,25,msl000446,v2,3.960514307,8.280520439,135,9.96522522,91
0,0,1,1,0,1,BASELINE_AIM,0,NONE,0.440515995,180,-176.9615807,3.038419329,70,26,msl000446,v2,1.866953135,3.658965111,-90,11.29971771,180
0,0,1,1,0,1,BASELINE_AIM,0,NONE,0.647286892,135,141.7963054,6.796305375,70,27,msl000446,v2,0.692792177,2.60478425,-135,13.63507957,267
0,0,1,1,0,1,BASELINE_AIM,0,NONE,0.413070202,-135,-144.2371955,-9.237195519,70,28,msl000446,v2,0.804547548,3.196573734,-45,12.30058708,355
0,0,1,1,0,1,BASELINE_AIM,0,NONE,0.44794488,0,-10.10035467,-10.10035467,70,29,msl000446,v2,0.308539629,2.708567619,90,8.297109604,447
0,0,1,1,0,1,BASELINE_AIM,0,NONE,0.497166872,90,96.36537383,6.36537383,70,30,msl000446,v2,1.915104151,3.995118141,-180,8.630732727,539
0,0,1,1,0,1,BASELINE_AIM,0,NONE,0.709167957,-45,-40.40725801,4.592741987,70,31,msl000446,v2,0.712842703,2.272854567,45,16.63768768,623
0,0,1,1,0,1,BASELINE_AIM,0,NONE,0.570395947,-90,-84.9771262,5.022873803,70,32,msl000446,v2,0.488851547,1.872856617,0,21.30841141,702
0,0,1,1,0,1,BASELINE_AIM,0,NONE,0.532204866,0,-9.552103529,-9.552103529,70,33,msl000446,v2,0.463122368,2.495093584,90,13.30145645,789
0,0,1,1,0,1,BASELINE_AIM,0,NONE,0.506649017,90,94.91471977,4.914719773,70,34,msl000446,v2,0.404002666,2.284025669,-180,5.294501495,884
0,0,1,1,0,1,BASELINE_AIM,0,NONE,0.586709976,-45,-49.59558116,-4.595581163,70,35,msl000446,v2,0.880232334,2.856240273,45,9.96522522,975
0,0,1,1,0,1,BASELINE_AIM,0,NONE,0.206110001,45,45.66647737,0.666477368,70,36,msl000446,v2,2.099994898,3.867998838,135,11.29971771,1064
0,0,1,1,0,1,BASELINE_AIM,0,NONE,0.573677063,135,140.957109,5.957109005,70,37,msl000446,v2,0.641954184,2.329922199,-135,13.30145645,1151
0,0,1,1,0,1,BASELINE_AIM,0,NONE,0.558133841,-90,-92.66057639,-2.660576389,70,38,msl000446,v2,0.593331337,2.529380322,0,11.29971771,1240
0,0,1,1,0,1,BASELINE_AIM,0,NONE,0.41009593,-135,-130.8112455,4.188754451,70,39,msl000446,v2,0.407825232,1.703830242,-45,15.30319519,1325
0,0,1,1,0,1,BASELINE_AIM,0,NONE,0.452286959,180,179.7554254,-0.244574568,70,40,msl000446,v2,0.710532188,2.526544094,-90,11.96696396,1325
0,0,1,1,0,1,BASELINE_AIM,0,NONE,0.451864958,180,-171.3439243,8.656075656,70,41,msl000446,v2,1.296463013,2.928422213,-90,14.30232582,1325
0,0,1,1,0,1,BASELINE_AIM,0,NONE,0.515487194,90,103.8015987,13.80159873,70,42,msl000446,v2,0.525330067,1.933357,-180,11.96696396,1414
0,0,1,1,0,1,BASELINE_AIM,0,NONE,0.385288,-90,-93.45599299,-3.455992986,70,43,msl000446,v2,0.434710026,1.770696878,0,7.629863358,1507
0,0,1,1,0,1,BASELINE_AIM,0,NONE,0.44954896,-45,-46.10403869,-1.10403869,70,44,msl000446,v2,0.481999874,2.13800478,45,13.30145645,1594
0,0,1,1,0,1,BASELINE_AIM,0,NONE,0.532646894,45,43.22259879,-1.777401214,70,45,msl000446,v2,0.605227947,1.925229788,135,11.63334084,1683
0,0,1,1,0,1,BASELINE_AIM,0,NONE,0.460561991,0,-10.43294102,-10.43294102,70,46,msl000446,v2,0.466382027,1.858413935,90,13.63507957,1770
0,0,1,1,0,1,BASELINE_AIM,0,NONE,0.550765991,-135,-133.7088197,1.291180332,70,47,msl000446,v2,0.301275492,1.557264566,-45,13.63507957,1857
0,0,1,1,0,1,BASELINE_AIM,0,NONE,0.386885881,135,125.9314708,-9.068529191,70,48,msl000446,v2,0.391749859,1.903750896,-135,13.30145645,1944
0,0,1,1,0,1,BASELINE_AIM,0,NONE,0.856957912,-45,-50.83432114,-5.834321142,70,49,msl000446,v2,0.636004925,1.988049984,45,10.29884834,2034
0,0,1,1,0,1,BASELINE_AIM,0,NONE,0.440792084,-135,-140.0881078,-5.088107827,70,50,msl000446,v2,0.4016366,1.681631565,-45,17.30493393,2117
0,0,1,1,0,1,BASELINE_AIM,0,NONE,0.493320942,180,173.6567063,-6.343293728,70,51,msl000446,v2,0.933648586,2.821650743,-90,11.96696396,2206
0,0,1,1,0,1,BASELINE_AIM,0,NONE,0.524814844,45,33.72191444,-11.27808556,70,52,msl000446,v2,0.990406275,3.414337397,135,6.962617111,2300
0,0,1,1,0,1,BASELINE_AIM,0,NONE,0.411149979,-90,-92.0089322,-2.008932195,70,53,msl000446,v2,0.585078478,1.73703742,0,17.63855705,2383
0,0,1,1,0,1,BASELINE_AIM,0,NONE,0.577286005,90,87.30536174,-2.694638259,70,54,msl000446,v2,0.753147602,2.473137617,-180,7.963486481,2476
0,0,1,1,0,1,BASELINE_AIM,0,NONE,0.248975039,0,-20.20474379,-20.20474379,70,55,msl000446,v2,0.253980398,1.88597846,90,10.96609459,2566
0,0,1,1,0,1,BASELINE_AIM,0,NONE,0.55618,135,135.2985489,0.298548883,70,56,msl000446,v2,0.303668022,2.383630991,-135,9.297978973,2657
0,0,1,1,0,1,BASELINE_AIM,0,NONE,0.665700912,45,40.67794883,-4.322051174,70,57,msl000446,v2,0.91168046,6.607694387,135,9.96522522,2748
0,0,1,1,0,1,BASELINE_AIM,0,NONE,0.260785818,0,-6.032176932,-6.032176932,70,58,msl000446,v2,1.691420317,5.331471443,87.99826126,9.631602097,2839
0,0,1,1,0,1,BASELINE_AIM,0,NONE,0.236782074,180,-174.904403,5.095596996,70,59,msl000446,v2,1.10585022,6.953943253,-89.66637688,6.962617111,2839
0,0,1,1,0,1,BASELINE_AIM,0,NONE,0.340610981,90,103.5661728,13.5661728,70,60,msl000446,v2,0.853258371,3.613119364,-177.6646381,11.63334084,2839
0,0,1,1,0,1,BASELINE_AIM,0,NONE,0.406618834,-90,-93.62261589,-3.622615894,70,61,msl000446,v2,1.079734087,4.311765909,1.00086937,6.628993988,2933
0,0,1,1,0,1,BASELINE_AIM,0,NONE,0.36875391,135,132.3114441,-2.688555939,70,62,msl000446,v2,1.033927441,3.409927607,-135,6.295370865,3027
