ha,ha_sem,conf,conf_sem,rot,confpred,confpred_sem
0.306766434888889,0.943228264391448,0,0,0,NaN,NaN
0.947773277777778,1.25759243826067,0,0,0,NaN,NaN
-1.02944038988889,0.858159813451919,0,0,0,NaN,NaN
-0.412364919388889,1.53470972198619,0,0,0,NaN,NaN
3.04393928822222,2.0413156269156,0,0,0,NaN,NaN
2.92753311811111,1.64146088292685,0,0,0,NaN,NaN
1.89111894127778,2.35257511925726,0,0,0,NaN,NaN
1.81590319855556,1.36259791305604,0,0,0,NaN,NaN
-0.875703059,1.42952002130142,0,0,0,NaN,NaN
1.76158004166667,2.05442534929903,0,0,0,NaN,NaN
2.85497631733333,1.53026551816354,0,0,0,NaN,NaN
-0.978549263555555,1.7404593505696,0,0,0,NaN,NaN
-1.69187116438889,1.48485864386293,0,0,0,NaN,NaN
0.568982497277777,1.82442341744904,0,0,0,NaN,NaN
2.45125666083333,1.43217169761286,0,0,0,NaN,NaN
1.61442730138889,1.66203796820467,0,0,0,NaN,NaN
-1.43518314838889,1.68890146276969,0,0,0,NaN,NaN
-2.39838373872222,1.16996661046279,0,0,0,NaN,NaN
2.064731299,1.3865713162647,0,0,0,NaN,NaN
0.598230991333334,1.49009286791416,0,0,0,NaN,NaN
2.22286523733333,1.25290977417598,0,0,0,NaN,NaN
0.876532195611111,1.26930277987115,0,0,0,NaN,NaN
0.053581610611111,0.965940385268142,0,0,0,NaN,NaN
0.684114627666667,1.45191460800624,0,0,0,NaN,NaN
0.208096286166667,1.81807097987699,26.0866927562143,4.80107230479901,0,NaN,NaN
-2.29166901411111,1.57338079753379,24.3969846156471,4.49056298802605,0,86.6920624199083,2.52066529698201
2.79379383911111,1.72391073921587,17.6118020235882,3.49476766846956,0,85.7858098821346,2.51851073752472
1.98082134905556,1.83565084714422,18.1980013008235,3.40826798851142,0,84.6917301177807,2.49190417609588
1.286034228,1.44286983277885,21.2975294498667,4.56430068649831,0,83.6978617121551,2.3977593093575
-0.355227308944444,1.12070143035185,25.2286661981667,5.65314084359968,0,83.473509869459,2.36568265421426
-1.83722061822222,1.65424997462207,18.0410058864706,3.58732070749456,0,83.5415093361317,2.38656476717244
2.92206331511111,1.78615346718132,19.8243570454706,3.14916867892963,0,82.929454246819,2.6800602326446
0.681838105222222,1.58255026882221,19.9224673331176,3.78816198328745,0,81.652081319053,2.93238228139009
0.816946085111111,1.11567645657014,17.4719109938235,3.9529517066078,0,81.1744788469534,2.91040016017874
1.60248456777778,1.78141531690539,15.8822875527059,3.09526255521838,0,81.9207194257969,2.69897175406852
1.35966257488889,1.81643419945693,16.1151693730667,3.281315141221,0,81.9118295752495,2.60670490316586
-0.216049021444444,1.99319491659026,20.13160394,4.0901165351515,0,81.8958056051243,2.67159416445269
0.949701535611111,1.81927719911758,27.1586312405556,6.39973868132575,0,79.9267483505435,3.59454404750556
-0.4144867165,1.57109473713593,21.7893696503529,5.01393852037922,0,79.7976582534367,3.44355477308564
0.963702536666667,1.48323795244266,19.7730568605882,5.05038274778836,0,80.6071733216962,3.34714063416154
1.07391479266667,1.7192672377134,22.9080161376471,4.19062602230442,0,81.5339034378918,2.95473768900946
1.00634633216667,1.88724974178206,16.2041635126667,3.00310701324141,0,81.3112763481079,2.90463434652588
1.29223384877778,1.3214166375567,19.669023965875,4.98314624252119,0,80.4983383798803,3.03072774874927
0.165514126055556,1.23416280539296,20.2428065411111,4.99745528679541,0,81.2183170507465,2.81255738378418
0.464388617111111,1.66571820013419,21.5120602774706,5.63300651450366,0,81.2002251415267,2.83214937746714
-0.0957912046666667,1.32272334842398,23.0020672260556,4.6669343030098,0,81.1496468811326,2.62268224512179
1.16385308805556,1.61265729441477,20.1383336233529,3.4152470632525,0,80.9731996786681,2.71300611047089
0.639892948888889,1.80101876583824,17.5700244681765,3.09903240838044,0,81.2156649582759,2.7749178660915
0.894900169333333,1.30286746218478,21.8924136902222,5.38688221922455,0,80.9593000876658,2.8855290446704
0.330569290222222,1.37094004853963,16.4880764468824,2.90292559346552,0,81.7292799900984,2.58161630255515
-0.455923692388889,0.917639091798426,18.7415110902778,4.06171876800658,0,81.4933902859059,2.69491419141325
3.34381392205556,1.62084313504051,20.0365250477222,4.29618710921974,0,82.1415716646239,2.52772416102512
-1.64050634561111,1.63563217719962,23.0624349488235,4.4823481244061,0,81.0829409517849,2.61650151887028
-0.210945999444445,1.80881570860414,16.4830119814286,4.16647914717651,0,81.4525224968202,2.36451381316525
3.02069967172222,2.0796300381725,19.7760326393125,4.49460034676687,0,80.8430732871663,2.65847222152814
