"","is_manipulated","manipulation_angle","online_feedback","endpoint_feedback","is_judged","label","too_slow","too_late","manipulation_type","rt","mt","target_angle","reach_angle","diff_angle","trial","id","group","judgement_width"
"5001",FALSE,0,TRUE,TRUE,FALSE,"BASELINE",TRUE,FALSE,"none",595.128,1887.01,315,315.191,0.190999999999974,1,26,"3",0
"5002",FALSE,0,TRUE,TRUE,FALSE,"BASELINE",TRUE,FALSE,"none",749.225,1312.405,315,315.901,0.90100000000001,2,26,"3",0
"5003",FALSE,0,TRUE,TRUE,FALSE,"BASELINE",TRUE,FALSE,"none",393.484,1204.92,315,314.945,-0.0550000000000068,3,26,"3",0
"5004",FALSE,0,TRUE,TRUE,FALSE,"BASELINE",TRUE,FALSE,"none",784.655,1545.315,315,315.355,0.355000000000018,4,26,"3",0
"5005",FALSE,0,TRUE,TRUE,FALSE,"BASELINE",TRUE,FALSE,"none",439.75,1241.39,315,314.973,-0.0269999999999868,5,26,"3",0
"5006",FALSE,0,TRUE,TRUE,FALSE,"BASELINE",TRUE,FALSE,"none",510.455,865.83,315,315.328,0.327999999999975,6,26,"3",0
"5007",FALSE,0,TRUE,TRUE,FALSE,"BASELINE",TRUE,FALSE,"none",771.973,1005.565,315,315.328,0.327999999999975,7,26,"3",0
"5008",FALSE,0,TRUE,TRUE,FALSE,"BASELINE",TRUE,FALSE,"none",505.632,527.515,315,312.375,-2.625,8,26,"3",0
"5009",FALSE,0,TRUE,TRUE,FALSE,"BASELINE",TRUE,FALSE,"none",476.627,952.215,315,313.935,-1.065,9,26,"3",0
"5010",FALSE,0,TRUE,TRUE,FALSE,"BASELINE",TRUE,FALSE,"none",360.912,1353.775,315,315.515,0.514999999999986,10,26,"3",0
"5011",FALSE,0,TRUE,TRUE,TRUE,"BASELINE_REPORT",TRUE,FALSE,"none",456.538,871.605,315,315.218,0.218000000000018,11,26,"3",100
"5012",FALSE,0,TRUE,TRUE,TRUE,"BASELINE_REPORT",TRUE,FALSE,"none",472.546,376.66,315,312.935,-2.065,12,26,"3",100
"5013",FALSE,0,TRUE,TRUE,TRUE,"BASELINE_REPORT",TRUE,FALSE,"none",495.713,1001.565,315,315.246,0.245999999999981,13,26,"3",100
"5014",FALSE,0,TRUE,TRUE,TRUE,"BASELINE_REPORT",TRUE,FALSE,"none",518.672,1007.805,315,315.437,0.437000000000012,14,26,"3",100
"5015",FALSE,0,TRUE,TRUE,TRUE,"BASELINE_REPORT",TRUE,FALSE,"none",513.724,2051.28,315,315.518,0.517999999999972,15,26,"3",100
"5016",FALSE,0,TRUE,TRUE,TRUE,"BASELINE_REPORT",TRUE,FALSE,"none",400.709,859.545,315,316.42,1.42000000000002,16,26,"3",100
"5017",FALSE,0,TRUE,TRUE,TRUE,"BASELINE_REPORT",TRUE,FALSE,"none",376.537,938.475,315,315.464,0.463999999999999,17,26,"3",100
"5018",FALSE,0,TRUE,TRUE,TRUE,"BASELINE_REPORT",FALSE,FALSE,"none",430.132,113.26,315,312.579,-2.42099999999999,18,26,"3",100
"5019",FALSE,0,TRUE,TRUE,TRUE,"BASELINE_REPORT",TRUE,FALSE,"none",436.099,492.995,315,315.917,0.916999999999973,19,26,"3",100
"5020",FALSE,0,TRUE,TRUE,TRUE,"BASELINE_REPORT",FALSE,FALSE,"none",399.795,130.225,315,312.921,-2.07900000000001,20,26,"3",100
"5021",FALSE,0,TRUE,TRUE,TRUE,"BASELINE_REPORT",FALSE,FALSE,"none",386.051,263.885,315,314.646,-0.353999999999985,21,26,"3",100
"5022",FALSE,0,TRUE,TRUE,TRUE,"BASELINE_REPORT",FALSE,FALSE,"none",449.603,178.015,315,315.682,0.682000000000016,22,26,"3",100
"5023",FALSE,0,TRUE,TRUE,TRUE,"BASELINE_REPORT",FALSE,FALSE,"none",464.821,114.335,315,312.274,-2.726,23,26,"3",100
"5024",FALSE,0,TRUE,TRUE,TRUE,"BASELINE_REPORT",FALSE,FALSE,"none",454.961,255.39,315,318.036,3.036,24,26,"3",100
"5025",FALSE,0,TRUE,TRUE,TRUE,"BASELINE_REPORT",FALSE,FALSE,"none",428.969,135.28,315,315.218,0.218000000000018,25,26,"3",100
"5026",FALSE,0,TRUE,TRUE,TRUE,"BASELINE_REPORT",TRUE,FALSE,"none",467.215,477.005,315,315.027,0.0269999999999868,26,26,"3",100
"5027",FALSE,0,TRUE,TRUE,TRUE,"BASELINE_REPORT",TRUE,FALSE,"none",393.713,506.015,315,315.408,0.408000000000015,27,26,"3",100
"5028",FALSE,0,TRUE,TRUE,TRUE,"BASELINE_REPORT",FALSE,FALSE,"none",424.329,258.04,315,313.991,-1.00900000000001,28,26,"3",98
"5029",FALSE,0,TRUE,TRUE,TRUE,"BASELINE_REPORT",TRUE,FALSE,"none",363.484,334.03,315,317.364,2.36399999999998,29,26,"3",70
"5030",FALSE,0,TRUE,TRUE,TRUE,"BASELINE_REPORT",TRUE,FALSE,"none",381.348,449.655,315,315.109,0.10899999999998,30,26,"3",100
"5031",TRUE,-0.9,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",354.069,144.375,315,313.821,-1.17899999999997,31,26,"3",100
"5032",TRUE,-0.061,TRUE,TRUE,TRUE,"ADAPT",TRUE,FALSE,"rot",389.818,442.095,315,316.284,1.28399999999999,32,26,"3",100
"5033",TRUE,-4.226,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",385.02,129.19,315,315.698,0.697999999999979,33,26,"3",98
"5034",TRUE,-5.923,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",484.273,92.675,315,316.949,1.94900000000001,34,26,"3",98
"5035",TRUE,-0.004,TRUE,TRUE,TRUE,"ADAPT",TRUE,FALSE,"rot",448.448,433.19,315,316.09,1.08999999999997,35,26,"3",78
"5036",TRUE,-5.07,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",463.479,100.885,315,315.463,0.463000000000022,36,26,"3",100
"5037",TRUE,1.162,TRUE,TRUE,TRUE,"ADAPT",TRUE,FALSE,"rot",402.149,376.595,315,316.504,1.50400000000002,37,26,"3",74
"5038",TRUE,-3.34,TRUE,TRUE,TRUE,"ADAPT",TRUE,FALSE,"rot",410.843,2285.38,315,319.01,4.00999999999999,38,26,"3",78
"5039",TRUE,-1.993,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",464.856,100.915,315,314.024,-0.975999999999999,39,26,"3",86
"5040",TRUE,1.933,TRUE,TRUE,TRUE,"ADAPT",TRUE,FALSE,"rot",444.898,1735.1,315,314.24,-0.759999999999991,40,26,"3",82
"5041",TRUE,-1.078,TRUE,TRUE,TRUE,"ADAPT",TRUE,FALSE,"rot",461.602,398.81,315,315.955,0.954999999999984,41,26,"3",74
"5042",TRUE,-1.412,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",479.082,85.935,315,315.997,0.997000000000014,42,26,"3",66
"5043",TRUE,3.358,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",531.216,134.715,315,313.289,-1.71100000000001,43,26,"3",74
"5044",TRUE,5.978,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",594.508,105.135,315,315.32,0.319999999999993,44,26,"3",82
"5045",TRUE,-5.192,TRUE,TRUE,TRUE,"ADAPT",TRUE,FALSE,"rot",500.728,2146.605,315,316.136,1.13600000000002,45,26,"3",78
"5046",TRUE,-1.41,TRUE,TRUE,TRUE,"ADAPT",TRUE,FALSE,"rot",453.319,2207.85,315,316.87,1.87,46,26,"3",74
"5047",TRUE,-1.78,TRUE,TRUE,TRUE,"ADAPT",TRUE,FALSE,"rot",485.003,943.755,315,315.881,0.880999999999972,47,26,"3",70
"5048",TRUE,4.129,TRUE,TRUE,TRUE,"ADAPT",TRUE,FALSE,"rot",381.886,584.2,315,312.341,-2.65899999999999,48,26,"3",62
"5049",TRUE,-0.907,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",407.852,136.025,315,310.689,-4.31099999999998,49,26,"3",70
"5050",TRUE,-0.24,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",452.776,108.095,315,316.773,1.77300000000002,50,26,"3",74
"5051",TRUE,5.287,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",432.789,99.77,315,314.76,-0.240000000000009,51,26,"3",66
"5052",TRUE,3.66,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",544.535,100.54,315,309.537,-5.46300000000002,52,26,"3",66
"5053",TRUE,4.616,TRUE,TRUE,TRUE,"ADAPT",TRUE,FALSE,"rot",497.526,2846.145,315,312.281,-2.71899999999999,53,26,"3",70
"5054",TRUE,-6.53,TRUE,TRUE,TRUE,"ADAPT",TRUE,FALSE,"rot",469.921,494.17,315,317.262,2.262,54,26,"3",74
"5055",TRUE,-3.334,TRUE,TRUE,TRUE,"ADAPT",TRUE,FALSE,"rot",413.341,350.68,315,315.838,0.838000000000022,55,26,"3",78
"5056",TRUE,1.816,TRUE,TRUE,TRUE,"ADAPT",TRUE,FALSE,"rot",357.536,520.38,315,316.911,1.911,56,26,"3",74
"5057",TRUE,-3.236,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",381.959,113.905,315,318.909,3.90899999999999,57,26,"3",38
"5058",TRUE,-3.684,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",484.65,92.495,315,316.407,1.40699999999998,58,26,"3",66
"5059",TRUE,2.205,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",516.57,99.45,315,316.43,1.43000000000001,59,26,"3",66
"5060",TRUE,-4.016,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",517.826,106.925,315,314.576,-0.423999999999978,60,26,"3",78
"5061",TRUE,4.106,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",420.007,143.285,315,312.156,-2.84399999999999,61,26,"3",74
"5062",TRUE,4.203,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",428.905,170.095,315,311.73,-3.26999999999998,62,26,"3",74
"5063",TRUE,1.913,TRUE,TRUE,TRUE,"ADAPT",TRUE,FALSE,"rot",464.258,1499.76,315,312.624,-2.37599999999998,63,26,"3",70
"5064",TRUE,3.378,TRUE,TRUE,TRUE,"ADAPT",TRUE,FALSE,"rot",326.67,555.905,315,312.484,-2.51600000000002,64,26,"3",66
"5065",TRUE,3.204,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",388.365,107.355,315,308.198,-6.80200000000002,65,26,"3",78
"5066",TRUE,4.889,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",480.298,100.4,315,311.458,-3.54199999999997,66,26,"3",78
"5067",TRUE,4.458,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",483.034,128.005,315,310.916,-4.084,67,26,"3",74
"5068",TRUE,3.668,TRUE,TRUE,TRUE,"ADAPT",TRUE,FALSE,"rot",453.331,1312.37,315,311.359,-3.64100000000002,68,26,"3",74
"5069",TRUE,-2.478,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",469.733,108.08,315,312.569,-2.43099999999998,69,26,"3",82
"5070",TRUE,-5.844,TRUE,TRUE,TRUE,"ADAPT",TRUE,FALSE,"rot",467.841,1346.98,315,318.269,3.26900000000001,70,26,"3",66
"5071",TRUE,-0.689,TRUE,TRUE,TRUE,"ADAPT",TRUE,FALSE,"rot",480.22,847.635,315,315.325,0.324999999999989,71,26,"3",86
"5072",TRUE,0.919,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",502.93,129.52,315,312.789,-2.21100000000001,72,26,"3",78
"5073",TRUE,6.189,TRUE,TRUE,TRUE,"ADAPT",TRUE,FALSE,"rot",396.55,948.455,315,310.071,-4.92899999999997,73,26,"3",74
"5074",TRUE,3.513,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",451.178,213.32,315,315.781,0.781000000000006,74,26,"3",70
"5075",TRUE,6.127,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",436.328,129.175,315,314.432,-0.567999999999984,75,26,"3",74
"5076",TRUE,2.343,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",294.661,150.89,315,309.076,-5.92399999999998,76,26,"3",70
"5077",TRUE,6.962,TRUE,TRUE,TRUE,"ADAPT",TRUE,FALSE,"rot",411.679,504.065,315,312.487,-2.51299999999998,77,26,"3",58
"5078",TRUE,2.921,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",407.427,108.46,315,307.487,-7.51299999999998,78,26,"3",66
"5079",TRUE,-2.364,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",450.847,114.27,315,312.16,-2.83999999999997,79,26,"3",62
"5080",TRUE,3.852,TRUE,TRUE,TRUE,"ADAPT",TRUE,FALSE,"rot",418.505,2742.935,315,312.712,-2.28800000000001,80,26,"3",42
"5081",TRUE,1.771,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",492.411,121.6,315,308.835,-6.16500000000002,81,26,"3",42
"5082",TRUE,-5.479,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",462.094,185.365,315,312.284,-2.71600000000001,82,26,"3",66
"5083",TRUE,-4.005,TRUE,TRUE,TRUE,"ADAPT",TRUE,FALSE,"rot",445.208,1618.34,315,315.776,0.77600000000001,83,26,"3",62
"5084",TRUE,-1.633,TRUE,TRUE,TRUE,"ADAPT",TRUE,FALSE,"rot",396.504,431.925,315,316.303,1.303,84,26,"3",66
"5085",TRUE,3.387,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",385.322,127.505,315,317.931,2.93099999999998,85,26,"3",66
"5086",TRUE,-7.222,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",398.878,115.37,315,316.711,1.71100000000001,86,26,"3",66
"5087",TRUE,-6.753,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",249.86,129.465,315,314.408,-0.591999999999985,87,26,"3",62
"5088",TRUE,6.577,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",301.501,129.27,315,317.642,2.642,88,26,"3",62
"5089",TRUE,4.913,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",242.104,121.085,315,314.28,-0.720000000000027,89,26,"3",66
"5090",TRUE,-4.729,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",315.776,129.61,315,315,0,90,26,"3",62
"5091",TRUE,-3.758,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",331.506,116.21,315,316.65,1.64999999999998,91,26,"3",62
"5092",TRUE,-0.931,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",418.957,130.235,315,314.462,-0.538000000000011,92,26,"3",62
"5093",TRUE,2.215,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",627.259,100.545,315,312.445,-2.55500000000001,93,26,"3",62
"5094",TRUE,1.15,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",454.325,106.985,315,314.739,-0.261000000000024,94,26,"3",66
"5095",TRUE,-0.454,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",316.588,149.08,315,314.139,-0.86099999999999,95,26,"3",66
"5096",TRUE,0.414,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",362.026,134.495,315,318.066,3.06599999999997,96,26,"3",62
"5097",TRUE,3.988,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",528.69,86.205,315,313.432,-1.56799999999998,97,26,"3",66
"5098",TRUE,-2.496,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",116.089,144.12,315,312.293,-2.70699999999999,98,26,"3",70
"5099",TRUE,-4.877,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",415.361,114.8,315,313.206,-1.79399999999998,99,26,"3",70
"5100",TRUE,-7.356,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",394.37,115.545,315,313.941,-1.05900000000003,100,26,"3",66
"5101",TRUE,-5.633,TRUE,TRUE,TRUE,"ADAPT",TRUE,FALSE,"rot",329.041,1736.325,315,315.975,0.975000000000023,101,26,"3",62
"5102",TRUE,0.831,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",347.978,100.33,315,309.642,-5.358,102,26,"3",38
"5103",TRUE,1.034,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",376.742,102.155,315,309.871,-5.12900000000002,103,26,"3",38
"5104",TRUE,5.249,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",227.298,171.28,315,316.581,1.58100000000002,104,26,"3",58
"5105",TRUE,-6.375,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",396.232,116.535,315,310.061,-4.93900000000002,105,26,"3",62
"5106",TRUE,-0.107,TRUE,TRUE,TRUE,"ADAPT",TRUE,FALSE,"rot",311.226,302.11,315,313.225,-1.77499999999998,106,26,"3",62
"5107",TRUE,2.068,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",332.923,114.355,315,317.046,2.04599999999999,107,26,"3",62
"5108",TRUE,1.483,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",315.829,150.88,315,313.711,-1.28899999999999,108,26,"3",62
"5109",TRUE,-6.019,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",459.535,156.375,315,313.682,-1.31799999999998,109,26,"3",66
"5110",TRUE,4.807,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",205.311,193.42,315,316.904,1.904,110,26,"3",62
"5111",TRUE,4.699,TRUE,TRUE,TRUE,"ADAPT",TRUE,FALSE,"rot",367.662,1131.245,315,311.157,-3.84300000000002,111,26,"3",66
"5112",TRUE,1.925,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",271.446,94.155,315,311.248,-3.75200000000001,112,26,"3",66
"5113",TRUE,-2.039,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",291.202,121.85,315,313.985,-1.01499999999999,113,26,"3",62
"5114",TRUE,-5.174,TRUE,TRUE,TRUE,"ADAPT",TRUE,FALSE,"rot",441.989,589.915,315,317.082,2.08199999999999,114,26,"3",66
"5115",TRUE,-0.54,TRUE,TRUE,TRUE,"ADAPT",TRUE,FALSE,"rot",390.456,436.61,315,315.541,0.540999999999997,115,26,"3",62
"5116",TRUE,2.563,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",248.59,133.22,315,313.35,-1.64999999999998,116,26,"3",66
"5117",TRUE,1.774,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",309.572,134.775,315,312.873,-2.12700000000001,117,26,"3",66
"5118",TRUE,1.533,TRUE,TRUE,TRUE,"ADAPT",TRUE,FALSE,"rot",225.101,570.7,315,314.699,-0.300999999999988,118,26,"3",66
"5119",TRUE,3.189,TRUE,TRUE,TRUE,"ADAPT",TRUE,FALSE,"rot",320.936,624.755,315,312.638,-2.36200000000002,119,26,"3",66
"5120",TRUE,6.592,TRUE,TRUE,TRUE,"ADAPT",TRUE,FALSE,"rot",438.556,1041.65,315,309.899,-5.101,120,26,"3",62
"5121",TRUE,6.335,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",358.897,107.55,315,316.233,1.233,121,26,"3",66
"5122",TRUE,3.983,TRUE,TRUE,TRUE,"ADAPT",TRUE,FALSE,"rot",218.36,575.82,315,312.57,-2.43000000000001,122,26,"3",66
"5123",TRUE,-6.979,TRUE,TRUE,TRUE,"ADAPT",TRUE,FALSE,"rot",321.08,527.295,315,317.81,2.81,123,26,"3",66
"5124",TRUE,-4.159,TRUE,TRUE,TRUE,"ADAPT",TRUE,FALSE,"rot",487.966,1208.94,315,319.374,4.37400000000002,124,26,"3",66
"5125",TRUE,1.463,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",248.995,79.9,315,315.509,0.509000000000015,125,26,"3",38
"5126",TRUE,4.916,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",298.014,78.38,315,314.373,-0.62700000000001,126,26,"3",62
"5127",TRUE,5.277,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",357.366,71.265,315,316.314,1.31400000000002,127,26,"3",62
"5128",TRUE,1.05,TRUE,TRUE,TRUE,"ADAPT",TRUE,FALSE,"rot",309.353,2437.81,315,313.617,-1.38299999999998,128,26,"3",62
"5129",TRUE,-1.854,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",415.938,79.47,315,314.735,-0.264999999999986,129,26,"3",58
"5130",TRUE,-5.673,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",327.503,99.715,315,312.936,-2.06400000000002,130,26,"3",58
"5131",TRUE,-2.976,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",348.126,100.025,315,317.407,2.40699999999998,131,26,"3",62
"5132",TRUE,6.453,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",224.577,86.395,315,316.172,1.17200000000003,132,26,"3",58
"5133",TRUE,6.493,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",280.891,100.81,315,312.389,-2.61099999999999,133,26,"3",58
"5134",TRUE,-6.715,TRUE,TRUE,TRUE,"ADAPT",TRUE,FALSE,"rot",201.777,1097.16,315,319.235,4.23500000000001,134,26,"3",62
"5135",TRUE,-3.731,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",300.106,98.505,315,317.941,2.94099999999997,135,26,"3",58
"5136",TRUE,5.771,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",375.88,106.345,315,318.817,3.81700000000001,136,26,"3",62
"5137",TRUE,1.444,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",652.55,106.555,315,315.162,0.161999999999978,137,26,"3",62
"5138",TRUE,-1.484,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",445.412,135.145,315,312.4,-2.60000000000002,138,26,"3",62
"5139",TRUE,-7.387,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",388.545,107.805,315,317.039,2.03899999999999,139,26,"3",58
"5140",TRUE,4.435,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",395.671,101.02,315,318.373,3.37299999999999,140,26,"3",58
"5141",TRUE,-5.13,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",377.391,86.98,315,311.964,-3.036,141,26,"3",58
"5142",TRUE,1.754,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",299.1,100.46,315,315.8,0.800000000000011,142,26,"3",58
"5143",TRUE,0.607,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",317.759,92.33,315,313.249,-1.75099999999998,143,26,"3",58
"5144",TRUE,3.308,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",451.668,78.795,315,312.118,-2.88200000000001,144,26,"3",66
"5145",TRUE,-2.885,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",316.937,94.04,315,314.6,-0.399999999999977,145,26,"3",70
"5146",TRUE,0.077,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",323.578,92.14,315,310.143,-4.85700000000003,146,26,"3",66
"5147",TRUE,-4.199,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",258.982,100.715,315,311.328,-3.67200000000003,147,26,"3",42
"5148",TRUE,-4.262,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",217.552,92.635,315,314.375,-0.625,148,26,"3",34
"5149",TRUE,-1.42,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",337.762,94.295,315,315.937,0.937000000000012,149,26,"3",46
"5150",TRUE,-5.854,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",310.164,99.09,315,317.142,2.142,150,26,"3",62
"5151",TRUE,-3.318,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",184.313,129.18,315,312.086,-2.91399999999999,151,26,"3",58
"5152",TRUE,5.533,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",283.878,91.975,315,314.307,-0.692999999999984,152,26,"3",62
"5153",TRUE,-4.483,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",203.167,79.79,315,311.037,-3.96300000000002,153,26,"3",62
"5154",TRUE,-5.807,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",245.182,85.86,315,315.964,0.963999999999999,154,26,"3",58
"5155",TRUE,-0.498,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",319.329,93.455,315,315.242,0.242000000000019,155,26,"3",62
"5156",TRUE,6.202,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",268.736,93.605,315,314.382,-0.617999999999995,156,26,"3",66
"5157",TRUE,-6.268,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",273.031,93.12,315,309.02,-5.98000000000002,157,26,"3",70
"5158",TRUE,-6.289,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",390.823,86.77,315,312.015,-2.98500000000001,158,26,"3",66
"5159",TRUE,-5.856,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",292.673,106.085,315,317.485,2.48500000000001,159,26,"3",66
"5160",TRUE,-6.97,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",120.488,92.885,315,316.515,1.51499999999999,160,26,"3",66
"5161",TRUE,3.825,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",333.833,98.915,315,315.593,0.593000000000018,161,26,"3",66
"5162",TRUE,4.76,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",307.034,85.385,315,310.957,-4.04300000000001,162,26,"3",62
"5163",TRUE,-5.541,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",248,78.37,315,309.202,-5.798,163,26,"3",66
"5164",TRUE,-4.844,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",217.88,75.84,315,317.201,2.20100000000002,164,26,"3",66
"5165",TRUE,-4.116,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",242.405,86.02,315,314.615,-0.384999999999991,165,26,"3",62
"5166",TRUE,-3.007,TRUE,TRUE,TRUE,"ADAPT",TRUE,FALSE,"rot",287.227,661.035,315,315.422,0.422000000000025,166,26,"3",62
"5167",TRUE,-1.958,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",300.024,98.115,315,317.639,2.63900000000001,167,26,"3",62
"5168",TRUE,0.506,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",364.957,84.72,315,314.01,-0.990000000000009,168,26,"3",66
"5169",TRUE,2.871,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",363.508,113.78,315,311.919,-3.08100000000002,169,26,"3",62
"5170",TRUE,-2.346,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",450.979,78.45,315,309.801,-5.19900000000001,170,26,"3",62
"5171",TRUE,-6.969,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",163.16,112.26,315,316.116,1.11599999999999,171,26,"3",62
"5172",TRUE,5,TRUE,TRUE,TRUE,"ADAPT",TRUE,FALSE,"rot",231.162,549.275,315,314.353,-0.646999999999991,172,26,"3",62
