"","is_manipulated","manipulation_angle","online_feedback","endpoint_feedback","is_judged","label","too_slow","too_late","manipulation_type","rt","mt","target_angle","reach_angle","diff_angle","trial","id","group","judgement_width"
"1",FALSE,0,TRUE,TRUE,FALSE,"BASELINE",TRUE,FALSE,"none",876.915,2034.365,315,315.191,0.190999999999974,1,1,"1",0
"2",FALSE,0,TRUE,TRUE,FALSE,"BASELINE",TRUE,FALSE,"none",553.248,1377.265,315,314.591,-0.408999999999992,2,1,"1",0
"3",FALSE,0,TRUE,TRUE,FALSE,"BASELINE",TRUE,FALSE,"none",149.606,1179.92,315,311.993,-3.00700000000001,3,1,"1",0
"4",FALSE,0,TRUE,TRUE,FALSE,"BASELINE",FALSE,FALSE,"none",528.095,79.835,315,313.957,-1.04300000000001,4,1,"1",0
"5",FALSE,0,TRUE,TRUE,FALSE,"BASELINE",TRUE,FALSE,"none",436.164,546.095,315,314.385,-0.615000000000009,5,1,"1",0
"6",FALSE,0,TRUE,TRUE,FALSE,"BASELINE",FALSE,FALSE,"none",500.207,102.9,315,312.214,-2.786,6,1,"1",0
"7",FALSE,0,TRUE,TRUE,FALSE,"BASELINE",TRUE,FALSE,"none",432.321,411.995,315,316.715,1.71499999999997,7,1,"1",0
"8",FALSE,0,TRUE,TRUE,FALSE,"BASELINE",FALSE,FALSE,"none",417.164,94.97,315,311.517,-3.483,8,1,"1",0
"9",FALSE,0,TRUE,TRUE,FALSE,"BASELINE",FALSE,FALSE,"none",426.871,103.315,315,315.835,0.83499999999998,9,1,"1",0
"10",FALSE,0,TRUE,TRUE,FALSE,"BASELINE",TRUE,FALSE,"none",500.624,775.955,315,317.785,2.78500000000003,10,1,"1",0
"11",FALSE,0,TRUE,TRUE,TRUE,"BASELINE_REPORT",FALSE,FALSE,"none",428.956,86.71,315,312.35,-2.64999999999998,11,1,"1",22
"12",FALSE,0,TRUE,TRUE,TRUE,"BASELINE_REPORT",FALSE,FALSE,"none",415.248,79.07,315,320.412,5.41199999999998,12,1,"1",34
"13",FALSE,0,TRUE,TRUE,TRUE,"BASELINE_REPORT",TRUE,FALSE,"none",370.413,561.84,315,313.569,-1.43099999999998,13,1,"1",30
"14",FALSE,0,TRUE,TRUE,TRUE,"BASELINE_REPORT",FALSE,FALSE,"none",479.754,102.58,315,314.11,-0.889999999999986,14,1,"1",22
"15",FALSE,0,TRUE,TRUE,TRUE,"BASELINE_REPORT",FALSE,FALSE,"none",490.544,87.175,315,319.472,4.47199999999998,15,1,"1",38
"16",FALSE,0,TRUE,TRUE,TRUE,"BASELINE_REPORT",TRUE,FALSE,"none",411.635,498.705,315,314.019,-0.980999999999995,16,1,"1",38
"17",FALSE,0,TRUE,TRUE,TRUE,"BASELINE_REPORT",FALSE,FALSE,"none",528.034,70.975,315,317.468,2.46800000000002,17,1,"1",30
"18",FALSE,0,TRUE,TRUE,TRUE,"BASELINE_REPORT",FALSE,FALSE,"none",469.241,63.34,315,313.632,-1.36799999999999,18,1,"1",38
"19",FALSE,0,TRUE,TRUE,TRUE,"BASELINE_REPORT",FALSE,FALSE,"none",395.95,86.855,315,316.487,1.48700000000002,19,1,"1",54
"20",FALSE,0,TRUE,TRUE,TRUE,"BASELINE_REPORT",TRUE,FALSE,"none",334.807,847.225,315,313.019,-1.98099999999999,20,1,"1",54
"21",FALSE,0,TRUE,TRUE,TRUE,"BASELINE_REPORT",FALSE,FALSE,"none",364.21,63.3,315,314.641,-0.35899999999998,21,1,"1",50
"22",FALSE,0,TRUE,TRUE,TRUE,"BASELINE_REPORT",FALSE,FALSE,"none",271.786,86.845,315,321.786,6.786,22,1,"1",54
"23",FALSE,0,TRUE,TRUE,TRUE,"BASELINE_REPORT",FALSE,FALSE,"none",335.155,63.525,315,313.388,-1.61200000000002,23,1,"1",54
"24",FALSE,0,TRUE,TRUE,TRUE,"BASELINE_REPORT",FALSE,FALSE,"none",364.841,79.28,315,316.396,1.39600000000002,24,1,"1",54
"25",FALSE,0,TRUE,TRUE,TRUE,"BASELINE_REPORT",FALSE,FALSE,"none",358.486,87.27,315,311.064,-3.93599999999998,25,1,"1",54
"26",FALSE,0,TRUE,TRUE,TRUE,"BASELINE_REPORT",FALSE,FALSE,"none",400.433,63.775,315,314.927,-0.0729999999999791,26,1,"1",54
"27",FALSE,0,TRUE,TRUE,TRUE,"BASELINE_REPORT",FALSE,FALSE,"none",462.55,87.09,315,317.873,2.87299999999999,27,1,"1",58
"28",FALSE,0,TRUE,TRUE,TRUE,"BASELINE_REPORT",FALSE,FALSE,"none",374.193,70.705,315,315.489,0.488999999999976,28,1,"1",58
"29",FALSE,0,TRUE,TRUE,TRUE,"BASELINE_REPORT",FALSE,FALSE,"none",375.569,86.78,315,318.1,3.10000000000002,29,1,"1",58
"30",FALSE,0,TRUE,TRUE,TRUE,"BASELINE_REPORT",FALSE,FALSE,"none",418.852,63.14,315,316.647,1.64699999999999,30,1,"1",58
"31",TRUE,-1.319,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",424.279,74.02,315,321.308,6.30799999999999,31,1,"1",62
"32",TRUE,5.511,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",293.138,87.3,315,319.072,4.072,32,1,"1",66
"33",TRUE,5.415,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",490.381,71.095,315,310.69,-4.31,33,1,"1",58
"34",TRUE,-2.25,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",360.826,71.29,315,311.746,-3.25400000000002,34,1,"1",62
"35",TRUE,-3.162,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",350.048,63.51,315,316.8,1.80000000000001,35,1,"1",62
"36",TRUE,7.82,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",341.863,71.24,315,314.409,-0.591000000000008,36,1,"1",66
"37",TRUE,3.836,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",433.811,63.41,315,308.017,-6.983,37,1,"1",66
"38",TRUE,1.561,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",469.749,63.265,315,311.129,-3.87099999999998,38,1,"1",58
"39",TRUE,7.827,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",411.165,71.275,315,313.673,-1.327,39,1,"1",62
"40",TRUE,-3.869,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",435.9,79.24,315,315.374,0.374000000000024,40,1,"1",42
"41",TRUE,2.649,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",308.261,70.965,315,311.446,-3.55399999999997,41,1,"1",38
"42",TRUE,8.503,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",397.699,63.395,315,310.987,-4.01299999999998,42,1,"1",54
"43",TRUE,7.567,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",407.786,70.805,315,315.625,0.625,43,1,"1",46
"44",TRUE,4.875,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",348.64,79.445,315,309.965,-5.03500000000003,44,1,"1",42
"45",TRUE,6.305,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",464.228,47.915,315,313.902,-1.09800000000001,45,1,"1",46
"46",TRUE,-0.169,TRUE,TRUE,TRUE,"ADAPT",TRUE,FALSE,"rot",469.48,609.15,315,312.899,-2.101,46,1,"1",46
"47",TRUE,6.952,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",373.472,71.035,315,311.87,-3.13,47,1,"1",46
"48",TRUE,12.988,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",426.3,71.405,315,308.183,-6.81700000000001,48,1,"1",42
"49",TRUE,11.542,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",492.099,71.015,315,313.18,-1.81999999999999,49,1,"1",38
"50",TRUE,0.047,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",466.375,79.275,315,303.769,-11.231,50,1,"1",34
"51",TRUE,12.079,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",315.68,110.755,315,310.002,-4.99799999999999,51,1,"1",34
"52",TRUE,3.181,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",410.436,102.915,315,306.511,-8.48899999999998,52,1,"1",30
"53",TRUE,6.495,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",356.978,87.205,315,307.779,-7.221,53,1,"1",30
"54",TRUE,5.366,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",425.209,102.44,315,312.117,-2.88299999999998,54,1,"1",38
"55",TRUE,1.111,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",443.343,118.57,315,307.875,-7.125,55,1,"1",38
"56",TRUE,8.785,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",432.051,110.765,315,310.638,-4.36200000000002,56,1,"1",42
"57",TRUE,6.696,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",463.417,150.32,315,308.247,-6.75299999999999,57,1,"1",42
"58",TRUE,7.313,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",471.82,103.385,315,308.006,-6.99400000000003,58,1,"1",46
"59",TRUE,5.703,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",435.822,95.105,315,310.659,-4.34100000000001,59,1,"1",46
"60",TRUE,12.962,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",466.973,150.46,315,308,-7,60,1,"1",46
"61",TRUE,4.406,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",699.354,110.655,315,310.206,-4.79399999999998,61,1,"1",46
"62",TRUE,11.216,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",498.926,110.775,315,312.319,-2.68099999999998,62,1,"1",54
"63",TRUE,7.258,TRUE,TRUE,TRUE,"ADAPT",TRUE,FALSE,"rot",930.705,617.72,315,308.25,-6.75,63,1,"1",50
"64",TRUE,13.831,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",395.705,86.9,315,308.105,-6.89499999999998,64,1,"1",54
"65",TRUE,6.583,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",463.665,150.385,315,310.76,-4.24000000000001,65,1,"1",46
"66",TRUE,13.271,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",443.774,103.11,315,306.459,-8.541,66,1,"1",46
"67",TRUE,19.074,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",424.382,206.095,315,306.055,-8.94499999999999,67,1,"1",46
"68",TRUE,8.527,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",473.318,70.86,315,305.289,-9.71100000000001,68,1,"1",46
"69",TRUE,7.764,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",537.33,94.88,315,308.031,-6.96899999999999,69,1,"1",46
"70",TRUE,7.89,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",448.106,111.085,315,308.788,-6.21199999999999,70,1,"1",54
"71",TRUE,17.785,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",475.68,87.075,315,303.878,-11.122,71,1,"1",54
"72",TRUE,9.195,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",432.678,197.9,315,306.307,-8.69299999999998,72,1,"1",46
"73",TRUE,17.295,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",534.893,126.68,315,305.019,-9.98099999999999,73,1,"1",54
"74",TRUE,8.78,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",498.557,134.27,315,306.118,-8.88200000000001,74,1,"1",54
"75",TRUE,20.665,TRUE,TRUE,TRUE,"ADAPT",TRUE,FALSE,"rot",466.486,1947.315,315,304.053,-10.947,75,1,"1",54
"76",TRUE,19.85,TRUE,TRUE,TRUE,"ADAPT",TRUE,FALSE,"rot",425.339,356.105,315,304.457,-10.543,76,1,"1",46
"77",TRUE,18.483,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",512.46,134.51,315,303.775,-11.225,77,1,"1",46
"78",TRUE,18.81,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",523.365,102.975,315,303.487,-11.513,78,1,"1",42
"79",TRUE,22.211,TRUE,TRUE,TRUE,"ADAPT",TRUE,FALSE,"rot",581.6,918.075,315,294.39,-20.61,79,1,"1",42
"80",TRUE,11.671,TRUE,TRUE,TRUE,"ADAPT",TRUE,FALSE,"rot",439.186,340.545,315,301.544,-13.456,80,1,"1",42
"81",TRUE,17.982,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",379.72,64.01,315,300.713,-14.287,81,1,"1",38
"82",TRUE,14.908,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",437.609,95.41,315,299.641,-15.359,82,1,"1",38
"83",TRUE,17.846,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",383.085,63.565,315,304.592,-10.408,83,1,"1",46
"84",TRUE,11.904,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",455.153,142.755,315,301.362,-13.638,84,1,"1",46
"85",TRUE,21.182,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",398.31,79.955,315,304.154,-10.846,85,1,"1",46
"86",TRUE,20.597,TRUE,TRUE,TRUE,"ADAPT",TRUE,FALSE,"rot",377.452,1448.575,315,295.744,-19.256,86,1,"1",46
"87",TRUE,20.87,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",384.302,111.125,315,303.258,-11.742,87,1,"1",46
"88",TRUE,15.7,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",512.902,86.83,315,300.077,-14.923,88,1,"1",50
"89",TRUE,17.946,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",383.491,79.455,315,294.622,-20.378,89,1,"1",54
"90",TRUE,8.762,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",489.951,87.825,315,299.636,-15.364,90,1,"1",54
"91",TRUE,21.318,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",430.872,134.68,315,302.149,-12.851,91,1,"1",54
"92",TRUE,20.468,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",401.944,95.1,315,301.742,-13.258,92,1,"1",42
"93",TRUE,17.483,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",403.925,95.09,315,299.204,-15.796,93,1,"1",42
"94",TRUE,18.567,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",518.108,79.24,315,299.552,-15.448,94,1,"1",42
"95",TRUE,10.388,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",466.104,94.82,315,301.086,-13.914,95,1,"1",46
"96",TRUE,17.698,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",526.938,87.53,315,298.123,-16.877,96,1,"1",46
"97",TRUE,17.746,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",475.948,87.04,315,300.841,-14.159,97,1,"1",54
"98",TRUE,16.808,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",406.654,87.585,315,297.338,-17.662,98,1,"1",54
"99",TRUE,17.967,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",335.814,94.94,315,301.456,-13.544,99,1,"1",58
"100",TRUE,13.228,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",270.255,95.065,315,294.29,-20.71,100,1,"1",54
"101",TRUE,9.167,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",361.346,87.35,315,302.697,-12.303,101,1,"1",54
"102",TRUE,8.017,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",375.377,86.89,315,303.793,-11.207,102,1,"1",58
"103",TRUE,8.269,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",547.515,79.35,315,307.887,-7.113,103,1,"1",58
"104",TRUE,15.398,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",461.268,71.51,315,303.189,-11.811,104,1,"1",58
"105",TRUE,13.86,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",486.122,63.12,315,305.364,-9.63600000000002,105,1,"1",58
"106",TRUE,19.037,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",477.951,71.555,315,298.518,-16.482,106,1,"1",58
"107",TRUE,8.67,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",551.301,63.27,315,306.108,-8.892,107,1,"1",58
"108",TRUE,16.526,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",545.522,47.73,315,304.35,-10.65,108,1,"1",54
"109",TRUE,10.295,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",455.665,87.21,315,301.285,-13.715,109,1,"1",54
"110",TRUE,20.676,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",489.282,71.12,315,304.099,-10.901,110,1,"1",54
"111",TRUE,13.638,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",478.874,79.765,315,296.757,-18.243,111,1,"1",54
"112",TRUE,11.656,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",323.754,87.575,315,302.759,-12.241,112,1,"1",42
"113",TRUE,15.51,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",404.452,111.37,315,301.794,-13.206,113,1,"1",46
"114",TRUE,10.717,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",434.372,95.35,315,299.354,-15.646,114,1,"1",42
"115",TRUE,14.994,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",312.603,118.895,315,301.642,-13.358,115,1,"1",42
"116",TRUE,13.342,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",346.301,86.965,315,303.51,-11.49,116,1,"1",42
"117",TRUE,9.343,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",401.048,111.16,315,301.879,-13.121,117,1,"1",46
"118",TRUE,15.218,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",304.807,142.395,315,305.136,-9.86399999999998,118,1,"1",46
"119",TRUE,19.92,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",330.614,95.335,315,302.34,-12.66,119,1,"1",46
"120",TRUE,20.271,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",377.258,71.735,315,300.201,-14.799,120,1,"1",42
"121",TRUE,11.36,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",580.029,79.32,315,305.714,-9.286,121,1,"1",42
"122",TRUE,11.178,TRUE,TRUE,TRUE,"ADAPT",TRUE,FALSE,"rot",400.923,3158.345,315,303.347,-11.653,122,1,"1",46
"123",TRUE,9.804,TRUE,TRUE,TRUE,"ADAPT",TRUE,FALSE,"rot",487.785,593.69,315,303.263,-11.737,123,1,"1",46
"124",TRUE,18.059,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",598.958,63.945,315,301.66,-13.34,124,1,"1",42
"125",TRUE,12.836,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",338.906,103.34,315,295.57,-19.43,125,1,"1",46
"126",TRUE,21.922,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",481.519,63.77,315,307.353,-7.64699999999999,126,1,"1",46
"127",TRUE,16.226,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",312.896,134.5,315,300.543,-14.457,127,1,"1",46
"128",TRUE,18.387,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",410.764,119.155,315,303.079,-11.921,128,1,"1",46
"129",TRUE,12.344,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",331.304,166.57,315,300.113,-14.887,129,1,"1",46
"130",TRUE,9.304,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",404.029,110.775,315,303.439,-11.561,130,1,"1",46
"131",TRUE,19.312,TRUE,TRUE,TRUE,"ADAPT",TRUE,FALSE,"rot",528.906,514.46,315,306.381,-8.61900000000003,131,1,"1",46
"132",TRUE,18.773,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",375.344,86.58,315,305.219,-9.78100000000001,132,1,"1",42
"133",TRUE,18.89,TRUE,TRUE,TRUE,"ADAPT",TRUE,FALSE,"rot",72.314,608.92,315,300.888,-14.112,133,1,"1",42
"134",TRUE,14.706,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",237.456,142.66,315,299.029,-15.971,134,1,"1",42
"135",TRUE,20.568,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",262.091,119.11,315,300.673,-14.327,135,1,"1",42
"136",TRUE,18.814,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",387.869,126.765,315,298.095,-16.905,136,1,"1",42
"137",TRUE,16.392,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",358.101,117.925,315,300.758,-14.242,137,1,"1",46
"138",TRUE,20.733,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",400.865,79.43,315,302.534,-12.466,138,1,"1",54
"139",TRUE,17.637,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",452.088,95.085,315,294.848,-20.152,139,1,"1",50
"140",TRUE,8.965,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",424.846,134.65,315,299.984,-15.016,140,1,"1",54
"141",TRUE,13.94,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",380.292,79.1,315,300.906,-14.094,141,1,"1",54
"142",TRUE,15.124,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",555.868,87.425,315,302.009,-12.991,142,1,"1",54
"143",TRUE,16.698,TRUE,TRUE,TRUE,"ADAPT",TRUE,FALSE,"rot",641.701,569.625,315,300.585,-14.415,143,1,"1",54
"144",TRUE,8.733,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",492.087,62.66,315,300.936,-14.064,144,1,"1",54
"145",TRUE,11.355,TRUE,TRUE,TRUE,"ADAPT",TRUE,FALSE,"rot",401.029,1147.57,315,301.871,-13.129,145,1,"1",54
"146",TRUE,15.145,TRUE,TRUE,TRUE,"ADAPT",TRUE,FALSE,"rot",590.208,539.99,315,299.041,-15.959,146,1,"1",54
"147",TRUE,15.457,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",480.292,62.795,315,299.766,-15.234,147,1,"1",54
"148",TRUE,11.264,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",383.212,63.42,315,301.615,-13.385,148,1,"1",54
"149",TRUE,13.935,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",416.595,47.37,315,303.224,-11.776,149,1,"1",54
"150",TRUE,11.271,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",415.311,63.305,315,306.091,-8.90899999999999,150,1,"1",54
"151",TRUE,17.521,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",443.387,55.595,315,301.035,-13.965,151,1,"1",54
"152",TRUE,19.241,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",455.157,63.045,315,302.77,-12.23,152,1,"1",54
"153",TRUE,10.936,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",406.34,56.05,315,299.328,-15.672,153,1,"1",54
"154",TRUE,8.727,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",346.837,63.285,315,300.996,-14.004,154,1,"1",54
"155",TRUE,7.596,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",324.148,55.785,315,302.283,-12.717,155,1,"1",54
"156",TRUE,10.568,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",348.057,63.445,315,303.462,-11.538,156,1,"1",46
"157",TRUE,19.57,TRUE,TRUE,TRUE,"ADAPT",TRUE,FALSE,"rot",335.476,625.18,315,297.61,-17.39,157,1,"1",46
"158",TRUE,10.313,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",384.875,94.93,315,301.746,-13.254,158,1,"1",46
"159",TRUE,16.277,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",347.525,95.46,315,305.29,-9.70999999999998,159,1,"1",46
"160",TRUE,21.939,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",357.17,71.605,315,300.256,-14.744,160,1,"1",46
"161",TRUE,14.016,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",406.981,86.56,315,298.051,-16.949,161,1,"1",46
"162",TRUE,14.522,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",319.107,79.23,315,301.294,-13.706,162,1,"1",46
"163",TRUE,9.764,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",436.534,86.835,315,301.192,-13.808,163,1,"1",54
"164",TRUE,19.34,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",319.694,79.29,315,307.726,-7.274,164,1,"1",54
"165",TRUE,12.462,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",307.865,55.1,315,306.761,-8.23899999999998,165,1,"1",54
"166",TRUE,11.371,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",527.77,86.77,315,303.874,-11.126,166,1,"1",54
"167",TRUE,21.357,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",460.767,87.005,315,298.841,-16.159,167,1,"1",54
"168",TRUE,10.846,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",360.798,63.725,315,302.796,-12.204,168,1,"1",54
"169",TRUE,8.31,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",441.302,87.17,315,299.908,-15.092,169,1,"1",54
"170",TRUE,21,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",429.864,79.145,315,301.936,-13.064,170,1,"1",46
"171",TRUE,9.436,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",440.225,86.845,315,302.559,-12.441,171,1,"1",42
"172",TRUE,8.655,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",482.964,79.105,315,302.033,-12.967,172,1,"1",46
"173",TRUE,18.838,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",504.395,56.035,315,292.449,-22.551,173,1,"1",46
"174",TRUE,10.03,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",396.356,102.915,315,303.11,-11.89,174,1,"1",46
"175",TRUE,12.285,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",395.443,87.07,315,304.582,-10.418,175,1,"1",46
"176",TRUE,21.582,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",355.23,110.755,315,304.924,-10.076,176,1,"1",54
"177",TRUE,20.059,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",342.921,71.115,315,301.202,-13.798,177,1,"1",46
"178",TRUE,22.314,TRUE,TRUE,TRUE,"ADAPT",FALSE,FALSE,"rot",404.591,94.77,315,299.491,-15.509,178,1,"1",46
"179",TRUE,18.187,TRUE,TRUE,TRUE,"ADAPT",TRUE,FALSE,"rot",263.322,1313.925,315,298.316,-16.684,179,1,"1",42
