is_manipulated,manipulation_angle,online_feedback,endpoint_feedback,was_restarted,is_judged,label,too_slow,manipulation_type,rt,target_angle,reach_angle,diff_angle,target_dist,trial,id,exp_version,judgement_rt,judgement_decision_time,judgement_loc,judgement_width,judgement_score
1,-30,1,1,0,1,PERTURBATION,0,ROTATION,0.240943908691406,-45,-37.7088836276272,7.29111637237277,70,49,msl000514,v3,3.6598048210144,16.7239987850189,81.5319826126092,88.0332969665524,1240
1,-30,1,1,0,1,PERTURBATION,0,ROTATION,0.87158203125,135,-176.006660952315,48.9933390476853,70,50,msl000514,v3,1.72382664680481,6.69186353683472,-87.9588169097903,76.3564075469969,1240
1,-30,1,1,0,1,PERTURBATION,0,ROTATION,0.381979942321777,-90,-79.8824092344878,10.1175907655122,70,51,msl000514,v3,0.3771812915802,6.68917727470398,-2.60902410786912E-15,100,1240
1,-30,1,1,0,1,PERTURBATION,0,ROTATION,0.501791000366211,180,179.484373199564,-0.515626800436252,70,52,msl000514,v3,2.06303429603577,6.29506134986877,-109.517086601257,71.0184009552001,1269
1,-30,1,1,0,1,PERTURBATION,0,ROTATION,0.619686841964722,-135,-171.734748047331,-36.7347480473312,70,53,msl000514,v3,1.08791017532349,5.73593807220459,-74.1922235488887,80.6935379028318,1269
1,-30,1,1,0,1,PERTURBATION,0,ROTATION,0.185966014862061,90,35.849368870654,-54.150631129346,70,54,msl000514,v3,1.78634715080261,5.44232702255249,-217.366046142581,76.6900329589842,1269
1,-30,1,1,0,1,PERTURBATION,0,ROTATION,0.211444139480591,0,47.2099631655616,47.2099631655616,70,55,msl000514,v3,0.333296775817871,4.13328266143799,132.704052734375,74.0210296630858,1295
1,-30,1,1,0,1,PERTURBATION,0,ROTATION,0.229806900024414,45,68.047445984447,23.047445984447,70,56,msl000514,v3,1.56385946273804,5.06788039207459,157.519715309145,84.3634174346921,1311
1,0,1,1,0,1,PERTURBATION,0,ROTATION,0.174914121627808,0,36.8318608855801,36.8318608855801,70,57,msl000514,v3,0.743421077728272,4.54346013069153,113.520591545105,66.347645187378,1311
1,0,1,1,0,1,PERTURBATION,0,ROTATION,0.756033897399902,-45,-53.5353132002209,-8.53531320022088,70,58,msl000514,v3,0.693927049636841,26.5662550926209,29.9868564605715,59.6751369476319,1352
1,0,1,1,0,1,PERTURBATION,0,ROTATION,0.782515048980713,90,84.6865266402805,-5.31347335971955,70,59,msl000514,v3,1.8017418384552,7.10579085350037,-179.499561882019,100,1352
1,0,1,1,0,1,PERTURBATION,0,ROTATION,0.0920450687408447,-135,-145.089110331965,-10.0891103319645,70,60,msl000514,v3,0.832547426223755,2.21658635139465,-45,84.6970428466794,1368
1,15,1,1,0,1,PERTURBATION,0,ROTATION,0.16578197479248,45,38.0128210990194,-6.98717890098063,70,61,msl000514,v3,0.824467897415161,2.00045704841614,135,60.3423877716065,1408
1,15,1,1,0,1,PERTURBATION,0,ROTATION,0.432761907577515,-90,-78.4150189588713,11.5849810411287,70,62,msl000514,v3,0.544808149337769,2.2248260974884,0,50,1458
1,15,1,1,0,1,PERTURBATION,0,ROTATION,0.182659149169922,135,158.079923084559,23.0799230845591,70,63,msl000514,v3,5.34017395973206,9.63614511489868,-114.982475280762,73.0201534271239,1458
1,15,1,1,0,1,PERTURBATION,0,ROTATION,0.291453123092651,180,156.789501395446,-23.2104986045539,70,64,msl000514,v3,1.54113578796387,5.10911774635315,-111.685651779174,60.6760131835938,1498
1,15,1,1,0,1,PERTURBATION,0,ROTATION,0.262686967849731,135,131.491002858543,-3.50899714145683,70,65,msl000514,v3,0.35021185874939,3.95019388198853,-135,93.0376781463619,1505
1,15,1,1,0,1,PERTURBATION,0,ROTATION,0.113831043243408,90,87.6092233923391,-2.39077660766095,70,66,msl000514,v3,0.422274112701416,1.72622108459473,-180,73.3537788391112,1532
